,x,y,Redshift,Halo_ID,Halo_SFR,Halo_Volume,Number_of_Subhalos,Mass,Age_Myr,Age_Log(yrs),Z,ccSNRate,IMF,ccSNe,Mean,Std,FWHM
17,4351.119838083323,20248.532101146753,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1245632.6,44.12516932497024,7.644686384951327,0.022774588,246.2666145079969,imf_chab100,II-other,72.37892150382544,111.35848071105085,262.22918256257486
18,4350.469661040585,20248.905111083623,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1731530.6,53.82759088823575,7.73100494293368,0.028085465,117.74479431086704,imf_chab100,II-other,15.76584825931883,73.18304868776966,172.3329100064359
19,4350.389360290287,20248.844422958973,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1508372.0,41.12186002475937,7.614072750447816,0.028957307,168.7891465932691,imf_chab100,II-other,15.486325379957066,111.35848071105085,262.22918256257486
20,4350.862653652644,20248.933234848704,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1246423.0,113.49289711262188,8.05496868231046,0.03167699,2.134390420092273,imf_chab100,II-other,5.351884541516723,2.3840515697138045,5.614012424749567
23,4350.219507551176,20249.12566060979,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1413453.2,58.84195145608739,7.769687067396022,0.02713787,32.10236798022219,imf_chab100,II-other,11.295126857020747,28.20294873227714,66.41286900374641
24,4350.236899879582,20249.24999725541,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,889976.3,51.73507955976575,7.713785121294738,0.028585458,235.00563875982644,imf_chab100,II-other,12.380514649969285,73.18304868776966,172.3329100064359
25,4350.681699427318,20249.137502195084,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1709620.5,108.48538579445275,8.035371237757776,0.019213011,3.026076643733185,imf_chab100,II-other,12.872417556893836,9.540662325102112,22.466542886022037
26,4350.095911004634,20249.223353688492,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1027208.75,45.325097916217416,7.656338750978842,0.028430497,137.15746236553068,imf_chab100,II-other,13.429718701702853,73.18304868776966,172.3329100064359
27,4350.164370169636,20249.270720029683,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1539922.6,47.303942891568695,7.674897341682501,0.027582627,50.38140182939357,imf_chab100,II-other,19.17044468658503,73.18304868776966,172.3329100064359
28,4350.79160414086,20247.814205038096,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1133491.9,163.84598407770935,8.214435801139423,0.0295678,17.096128660223272,imf_chab100,II-other,12.167110008032168,5.686463745668124,13.390598813641073
30,4350.978109109295,20248.461051634968,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1537802.9,35.70635760726848,7.5527455502279395,0.019650323,151.11872386605427,imf_chab100,II-other,101.12801180356851,111.35848071105085,262.22918256257486
31,4350.282045923529,20249.637809173902,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1345149.2,128.90857653576538,8.110281812762612,0.033829726,4.195559758833115,imf_chab100,II-other,5.40707407832662,2.3840515697138045,5.614012424749567
32,4350.807516271103,20248.586868478753,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1472064.0,59.67663042168469,7.775804293174695,0.022890743,17.301961229220595,imf_chab100,II-other,16.266328287396778,28.20294873227714,66.41286900374641
33,4350.989580645051,20248.390002123186,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1474379.4,54.54482027830254,7.736753515119447,0.014153594,170.8081874881495,imf_chab100,II-other,110.0952311455233,73.18304868776966,172.3329100064359
34,4350.21506695669,20249.29588339844,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1001182.4,52.15357496753059,7.717284083337002,0.028712584,144.8502867950844,imf_chab100,II-other,11.519774758766488,73.18304868776966,172.3329100064359
35,4350.834899937103,20248.461051634968,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,856632.44,9.405897440905695,6.973400239018656,0.023504844,183.73699786173404,imf_chab100,II-other,296.9257452683602,126.4931751135297,297.8686643169498
36,4350.1651102687165,20249.340289343305,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1034397.6,46.584527627508976,7.6682416960510675,0.026102202,80.6798310475928,imf_chab100,II-other,29.19405003430242,73.18304868776966,172.3329100064359
37,4350.554772434911,20249.362492315737,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1216221.0,65.09397514972237,7.813540793786079,0.026649984,9.42365965396149,imf_chab100,II-other,11.866190444490687,28.20294873227714,66.41286900374641
38,4350.702422201588,20248.736368493133,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1591333.0,32.57134770504733,7.512835728744674,0.021332117,197.8424100590554,imf_chab100,II-other,133.55018070261497,136.3899957918208,321.17389603226644
39,4350.045954316661,20249.45426460179,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1197104.9,48.801696400272206,7.688434918815667,0.028102044,18.50012030263992,imf_chab100,II-other,15.653595795965543,73.18304868776966,172.3329100064359
40,4349.012775999459,20250.249131014883,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1243650.9,145.9333552101869,8.164154567617294,0.040589944,15.740924038352157,imf_chab100,II-other,14.704302116619498,5.686463745668124,13.390598813641073
41,4351.085423476052,20248.091002094425,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1090202.6,176.41947377153232,8.24654652231919,0.029472198,16.311234552153426,imf_chab100,II-other,12.14510334218157,5.686463745668124,13.390598813641073
42,4350.201745173231,20249.44094281833,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1524775.8,40.64116186102584,7.608966115186776,0.030541657,28.065429526631547,imf_chab100,II-other,0.9073376127868755,111.35848071105085,262.22918256257486
43,4349.874991428929,20249.606725012494,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,821070.06,49.81998779664076,7.697403616820475,0.026520826,25.197197650302392,imf_chab100,II-other,26.359646558893104,73.18304868776966,172.3329100064359
44,4350.732396214372,20246.470185106835,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1694477.8,115.1207726200485,8.061153695656639,0.02994508,9.697795358091716,imf_chab100,II-other,5.307483690368962,2.3840515697138045,5.614012424749567
45,4351.188297248324,20247.060784173547,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1500923.9,146.04808869518803,8.164495877813748,0.030403357,6.006421273657145,imf_chab100,II-other,12.359447236313244,5.686463745668124,13.390598813641073
47,4351.02917594589,20248.709724926215,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1261880.9,47.24416934864762,7.674348217586888,0.023811223,71.8854991985869,imf_chab100,II-other,44.705723611760476,73.18304868776966,172.3329100064359
48,4349.951961733363,20249.476467574223,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1009918.6,48.6820868487543,7.687369186802748,0.026782285,88.0532752598333,imf_chab100,II-other,24.589369894685973,73.18304868776966,172.3329100064359
49,4350.199524875988,20249.389135882655,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1353727.9,55.50045467787168,7.744296541019647,0.029360125,73.08414896656345,imf_chab100,II-other,7.13542875645885,73.18304868776966,172.3329100064359
50,4350.48668331945,20249.013165549462,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1261088.1,56.9328985667581,7.755363295167654,0.029028844,26.28589060482793,imf_chab100,II-other,9.0817688261439,28.20294873227714,66.41286900374641
51,4350.428215492044,20249.23667547195,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1198958.0,57.05253790241427,7.75627496816701,0.027335979,15.329050393670855,imf_chab100,II-other,11.063243104976046,28.20294873227714,66.41286900374641
53,4351.221601706973,20248.64903680157,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1775712.1,15.493110336400218,7.190138613778285,0.020972703,208.16141089932069,imf_chab100,II-other,221.80633225504414,164.83346710877703,388.1531524396978
54,4350.929262569942,20247.88377435172,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1366609.2,15.493110336400218,7.190138613778285,0.023499683,631.6693362804857,imf_chab100,II-other,183.3690909607996,164.83346710877703,388.1531524396978
56,4350.9703380689425,20248.172412993343,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1208102.5,146.16244986144267,8.164835813712225,0.029523775,9.109124229303294,imf_chab100,II-other,12.156975874184837,5.686463745668124,13.390598813641073
57,4350.211366461284,20249.331408154332,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1810977.5,58.12628427110589,7.764372561522834,0.027827095,16.01757120759751,imf_chab100,II-other,10.488398848686899,28.20294873227714,66.41286900374641
58,4350.283156072151,20249.5948834272,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1420881.8,63.72596249534146,7.804316403627518,0.020376805,45.302602726708265,imf_chab100,II-other,19.208856773471403,28.20294873227714,66.41286900374641
59,4349.85500875374,20249.627447786766,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1465116.5,47.84334526535971,7.679821538444677,0.028175818,51.3752379318286,imf_chab100,II-other,15.154089599486497,73.18304868776966,172.3329100064359
60,4350.761260078535,20248.715645718865,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1094359.0,58.84195145608739,7.769687067396022,0.028337747,16.317199223376505,imf_chab100,II-other,9.890687983712908,28.20294873227714,66.41286900374641
61,4351.278589336217,20248.159091209884,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1220714.9,24.351176971332933,7.386519956918301,0.022289317,313.3489609807449,imf_chab100,II-other,203.06405047425181,109.96701519455428,258.9525316723594
63,4351.228632648244,20248.314512016914,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1109595.4,21.563792389251105,7.333725141899102,0.021322776,386.9840830234098,imf_chab100,II-other,203.10847962277356,100.54780920269624,236.77199659445648
64,4351.21938140973,20247.93114069291,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1093322.5,95.68113570430192,7.980826321610725,0.01753997,22.30128787978639,imf_chab100,II-other,18.766780306214827,9.540662325102112,22.466542886022037
65,4350.031152335039,20249.50755173563,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1256320.0,41.12186002475937,7.614072750447816,0.03045637,48.71207333264171,imf_chab100,II-other,1.6921377703901044,111.35848071105085,262.22918256257486
66,4350.83934053159,20248.604630856706,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1167526.1,63.42845512057149,7.802284133740494,0.022318868,95.6722127831696,imf_chab100,II-other,16.935699798537442,28.20294873227714,66.41286900374641
67,4351.082833129269,20248.29971003529,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1565904.2,141.57518240250866,8.150987129834869,0.029969636,12.156697947960838,imf_chab100,II-other,12.259608811182108,5.686463745668124,13.390598813641073
68,4351.4299395983,20248.065838725663,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1007709.94,56.9328985667581,7.755363295167654,0.026003221,20.597140954823555,imf_chab100,II-other,12.62321728892324,28.20294873227714,66.41286900374641
70,4351.170534870377,20248.364838754427,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1452384.6,15.371672009082182,7.186721109192948,0.025696034,413.39560084123343,imf_chab100,II-other,149.96096214543297,164.83346710877703,388.1531524396978
72,4351.328916073731,20248.3737199434,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1602085.0,46.76471124940163,7.669918257120902,0.015229325,87.82066038750966,imf_chab100,II-other,102.81171255842473,73.18304868776966,172.3329100064359
75,4351.033986589917,20248.403323906645,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1533591.8,15.128362170799823,7.179791912908448,0.022626841,243.54004268996295,imf_chab100,II-other,196.6456655936621,164.83346710877703,388.1531524396978
76,4351.354079442488,20247.011937634194,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,889627.2,175.85485699274005,8.245154367739772,0.031683557,25.571658313501494,imf_chab100,II-other,12.654137029643245,5.686463745668124,13.390598813641073
77,4351.153142541972,20247.797922858314,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1104198.4,35.826749598921296,7.554207408353495,0.020402301,115.63054036370491,imf_chab100,II-other,94.20840561605874,111.35848071105085,262.22918256257486
79,4351.347048501218,20248.370759547077,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1166968.6,169.2924827256994,8.228637674096946,0.026664304,12.251689005005302,imf_chab100,II-other,11.498753004302687,5.686463745668124,13.390598813641073
80,4351.163503929107,20248.59426946957,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1626156.6,35.46534383152444,7.54980417462893,0.017711835,119.27784473354426,imf_chab100,II-other,172.7718407993872,136.3899957918208,321.17389603226644
82,4350.529239016613,20249.75178443239,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,850934.6,122.43119970921734,8.087892105186311,0.025606267,3.682509497591404,imf_chab100,II-other,5.1962498559486,2.3840515697138045,5.614012424749567
83,4351.26711780046,20248.2641852794,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1268128.4,122.77848473033882,8.08912226923557,0.032881413,6.501494097356272,imf_chab100,II-other,5.382762246675733,2.3840515697138045,5.614012424749567
84,4351.213830666621,20248.900670489136,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1767372.1,64.67764874341509,7.810754223412454,0.01678211,46.532644628598725,imf_chab100,II-other,23.416395875967183,28.20294873227714,66.41286900374641
85,4351.065810850403,20249.022046738435,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1311157.9,24.351176971332933,7.386519956918301,0.021581473,133.0853214745359,imf_chab100,II-other,213.16969964009564,109.96701519455428,258.9525316723594
86,4350.316090481259,20249.523833915413,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1583322.6,60.272505457995784,7.780119244959968,0.021914585,8.368120219496342,imf_chab100,II-other,17.408907269817842,28.20294873227714,66.41286900374641
87,4351.027695747727,20248.646076405243,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1367019.9,18.287753881749857,7.262160368316015,0.021651363,259.49836402027125,imf_chab100,II-other,199.3235212974364,100.54780920269624,236.77199659445648
89,4351.00290242851,20248.20645755107,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1390523.5,55.14185745167666,7.741481391211665,0.021957668,5.585332453654575,imf_chab100,II-other,57.255703388033055,73.18304868776966,172.3329100064359
90,4351.129829420917,20248.626833829137,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1200938.2,41.24215452252366,7.615341345088733,0.014880612,339.59381918681584,imf_chab100,II-other,145.01828751407263,111.35848071105085,262.22918256257486
91,4350.97514871297,20249.048690305353,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1126336.8,64.79677784996474,7.811553410241386,0.02365364,28.111886575426233,imf_chab100,II-other,15.373368256385326,28.20294873227714,66.41286900374641
94,4351.083203178809,20248.616472442,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1166547.1,29.31093756116754,7.467029710322751,0.022702249,227.09224178039838,imf_chab100,II-other,118.70635041765078,136.3899957918208,321.17389603226644
96,4351.023255153241,20248.64459620708,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,2418761.8,14.398768604382273,7.15832535242935,0.022175709,439.13872734370216,imf_chab100,II-other,203.50771813842118,164.83346710877703,388.1531524396978
97,4350.961086830429,20246.468704908675,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1583995.1,120.69261748570348,8.081680706027115,0.029520847,6.62322434681935,imf_chab100,II-other,5.296607659694754,2.3840515697138045,5.614012424749567
98,4351.482856682597,20247.99330901572,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,840065.6,169.8590170344185,8.230088606515713,0.034020707,1.1695239613385748,imf_chab100,II-other,13.192126601961014,5.686463745668124,13.390598813641073
99,4351.383683405732,20248.43292786989,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,755029.1,58.4842633705871,7.76703902418974,0.022715453,34.47447254587068,imf_chab100,II-other,16.4715027261952,28.20294873227714,66.41286900374641
100,4350.932963065347,20248.321913007723,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1624869.5,27.013960810760015,7.431588265496048,0.021667385,40.45087668088154,imf_chab100,II-other,211.9431630993663,109.96701519455428,258.9525316723594
101,4350.284266220772,20249.116779420816,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1643609.2,128.90857653576538,8.110281812762612,0.027918238,6.051083610392216,imf_chab100,II-other,5.255521688912749,2.3840515697138045,5.614012424749567
102,4350.7360967097775,20249.503111141144,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1226670.0,170.9916688004567,8.23297495084752,0.02673065,12.282774192257012,imf_chab100,II-other,11.514025218822507,5.686463745668124,13.390598813641073
103,4350.640623928317,20246.26147716597,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,875718.0,54.54482027830254,7.736753515119447,0.025937788,75.63197558975472,imf_chab100,II-other,30.30725809931053,73.18304868776966,172.3329100064359
106,4350.814917261914,20246.271838553104,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,856881.6,158.4996601570192,8.200028335373394,0.023976902,11.607088300403678,imf_chab100,II-other,10.880138772171279,5.686463745668124,13.390598813641073
107,4351.264157404135,20248.75265067292,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,773726.94,113.60910994907414,8.055413157448799,0.02545677,4.354790710838742,imf_chab100,II-other,5.192417212194573,2.3840515697138045,5.614012424749567
109,4350.670597941101,20249.248517057247,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,933069.6,61.583060080227625,7.78946126532291,0.029041735,34.134537373705186,imf_chab100,II-other,9.066680094952446,28.20294873227714,66.41286900374641
110,4350.788643744535,20248.72452690784,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1543436.5,58.2454277395823,7.765261838961471,0.0283926,77.43920809013437,imf_chab100,II-other,9.826483331471422,28.20294873227714,66.41286900374641
111,4350.302768697799,20249.646690362875,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,2243962.8,53.2299580466229,7.726156123882179,0.027947912,140.21220320594028,imf_chab100,II-other,16.697186885993318,73.18304868776966,172.3329100064359
112,4351.134270015405,20247.9666654488,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1387134.9,124.51533369808443,8.09522283681657,0.026839782,1.6498210948318512,imf_chab100,II-other,5.227873390603132,2.3840515697138045,5.614012424749567
116,4350.780502654643,20248.66975957584,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1350419.4,65.39110511812085,7.815518677057613,0.02569893,14.984978545655338,imf_chab100,II-other,12.979385553835158,28.20294873227714,66.41286900374641
117,4350.782352902345,20247.849729793987,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1646883.0,53.94731818289422,7.731969860004663,0.020452883,52.96176365540776,imf_chab100,II-other,67.44424449829867,73.18304868776966,172.3329100064359
119,4350.677998931912,20249.02648733292,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1307170.8,56.81363622072766,7.754452586145059,0.028663972,9.026374754855869,imf_chab100,II-other,9.50884628540146,28.20294873227714,66.41286900374641
120,4351.116507637458,20248.706764529892,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,887845.06,132.9470251543081,8.123678623927661,0.017160146,7.231228710053791,imf_chab100,II-other,4.979717264014274,2.3840515697138045,5.614012424749567
121,4347.8489701944445,20246.326605885104,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1463274.6,110.00048889964908,8.041394615394115,0.021051759,6.571221522473431,imf_chab100,II-other,4.981596484968705,9.540662325102112,22.466542886022037
122,4350.881156129672,20249.1330616006,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1212617.1,43.88509224595882,7.642317015575571,0.02003565,114.60008892005544,imf_chab100,II-other,97.5822816180916,111.35848071105085,262.22918256257486
123,4351.180156158432,20248.67864076481,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1464634.1,113.95805641218048,8.056745033611813,0.03714477,5.141598163442406,imf_chab100,II-other,5.492061621092859,2.3840515697138045,5.614012424749567
124,4349.872771131686,20249.74438344158,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1734022.8,65.68874565358618,7.817490968962796,0.026328137,51.649932393959745,imf_chab100,II-other,12.242907756396413,28.20294873227714,66.41286900374641
126,4350.9703380689425,20249.38321509001,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,867319.8,64.67764874341509,7.810754223412454,0.011645393,78.38927711978016,imf_chab100,II-other,29.428849682466698,28.20294873227714,66.41286900374641
127,4350.7601499299135,20249.03832891822,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1037555.44,30.88132831751622,7.489695972640398,0.022045614,278.2747980199853,imf_chab100,II-other,125.82024783714573,136.3899957918208,321.17389603226644
128,4347.895226387013,20249.645210164712,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1502120.4,123.70485293951728,8.0923867373293,0.022048438,0.3035316985385382,imf_chab100,II-other,5.105038051733493,2.3840515697138045,5.614012424749567
129,4351.388864099299,20247.710591166742,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1133400.5,39.67904624605056,7.598561224594656,0.026998071,8.582573611948087,imf_chab100,II-other,33.51496657476852,111.35848071105085,262.22918256257486
130,4351.170904919918,20248.484734805563,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1761639.5,12.573149006660955,7.099444062486391,0.02256531,274.4079796741147,imf_chab100,II-other,207.30486005640392,143.60375966571974,338.16101180264377
131,4351.387013851597,20248.56170511,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1375558.6,158.9550450772248,8.201274316550435,0.022941977,6.902556843470221,imf_chab100,II-other,10.641908937487596,5.686463745668124,13.390598813641073
132,4348.992423274729,20250.3971508311,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,928648.6,163.05072034621747,8.212322721827633,0.030523354,11.105277690173676,imf_chab100,II-other,12.387069397795997,5.686463745668124,13.390598813641073
133,4351.419208161624,20246.79286830619,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1498461.2,152.1115453478137,8.182162178487953,0.029776145,17.446444559232603,imf_chab100,II-other,12.215069033958851,5.686463745668124,13.390598813641073
134,4351.1157675383765,20247.877853559068,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1517729.1,27.98130925477693,7.446868031414646,0.027112855,184.32768851428042,imf_chab100,II-other,134.2000313314519,109.96701519455428,258.9525316723594
135,4351.3877539506775,20248.370759547077,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1424152.9,34.259816651744046,7.5347850344219935,0.027403435,181.0329360693875,imf_chab100,II-other,67.77431823239448,136.3899957918208,321.17389603226644
136,4351.119838083323,20246.399135595053,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1647374.9,50.598243611438946,7.704135441679737,0.02727976,67.41911191592749,imf_chab100,II-other,21.22108506407602,73.18304868776966,172.3329100064359
137,4351.342607906731,20248.825180382864,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1216663.4,68.24316870613067,7.834059184039269,0.02000584,14.506061398118852,imf_chab100,II-other,19.643066002114544,28.20294873227714,66.41286900374641
139,4350.626191996235,20245.783373159586,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1102768.6,128.09978587963445,8.107548403816732,0.0303732,2.85283745548304,imf_chab100,II-other,5.318459371780456,2.3840515697138045,5.614012424749567
140,4351.313003943487,20247.996269412044,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1030807.06,42.80420666301499,7.63148645220848,0.025167506,188.56791568157828,imf_chab100,II-other,50.35959354608795,111.35848071105085,262.22918256257486
141,4350.963307127672,20248.879947714868,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1170874.9,26.28784035259457,7.419754908606288,0.023446698,282.0517352179339,imf_chab100,II-other,186.54051373845476,109.96701519455428,258.9525316723594
143,4351.057669760511,20248.70824472805,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,2286731.0,10.5029049135279,7.0213094336826325,0.02228667,304.39943482787874,imf_chab100,II-other,306.4283683432004,126.4931751135297,297.8686643169498
145,4351.3851636038935,20248.493615994536,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1671243.4,147.88023813185623,8.169910141246943,0.036307488,3.761699984305372,imf_chab100,II-other,13.718521712319529,5.686463745668124,13.390598813641073
146,4351.009563320241,20248.65791799054,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1556337.1,33.17442080064481,7.520803349161802,0.022259183,16.927373994795822,imf_chab100,II-other,123.50646931790126,136.3899957918208,321.17389603226644
148,4350.815287311454,20249.196710121578,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1288585.9,32.20925415438192,7.507980668303498,0.018228348,71.6252289093983,imf_chab100,II-other,167.17600673961945,136.3899957918208,321.17389603226644
149,4351.290060871974,20249.084215061248,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1048050.0,119.06886257419248,8.07579820497384,0.023799311,4.124219830954146,imf_chab100,II-other,5.149925055937887,2.3840515697138045,5.614012424749567
150,4350.535529858802,20247.626219871498,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1060804.2,48.56227132334246,7.686298991084617,0.021938141,117.29663550792982,imf_chab100,II-other,57.387916057789965,73.18304868776966,172.3329100064359
151,4351.080982881565,20249.22187349033,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1497265.6,38.95724724112925,7.590588261599173,0.023518475,66.33400218419557,imf_chab100,II-other,65.5337676721866,111.35848071105085,262.22918256257486
153,4351.019924707376,20249.40097746795,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1116792.6,40.76149996004741,7.61025015699253,0.025455814,139.75193038446488,imf_chab100,II-other,47.70661989432077,111.35848071105085,262.22918256257486
155,4351.0376870853215,20249.1330616006,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1262395.5,41.843071102688256,7.621623552388936,0.018288272,238.1315745729345,imf_chab100,II-other,113.66143236547842,111.35848071105085,262.22918256257486
157,4350.894107863591,20249.29588339844,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,912463.1,61.10666355320981,7.786088571725269,0.020506307,8.974590613324072,imf_chab100,II-other,19.057276534020936,28.20294873227714,66.41286900374641
158,4351.221601706973,20249.6496507592,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1177356.2,115.46930761922124,8.06246656169151,0.033176944,4.721423353308705,imf_chab100,II-other,5.390338753503771,2.3840515697138045,5.614012424749567
160,4350.340513750935,20249.882041870664,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1740663.4,68.36178195021914,7.834813374719571,0.017993085,56.48227376033538,imf_chab100,II-other,21.99896695233254,28.20294873227714,66.41286900374641
