,id,sfr,sfrd,sn,snr,snr_no_mass,snrd,mass,z,halo_volume
102,253687.0,0.1413758,101861628196814.3,3444.1063597037078,5.6338185203684316e-11,7.83870091927994e-05,40591.80761135185,6891714.15,0.2613432561610123,1.3879200882871957e-15
103,302822.0,0.778235,4753350124064695.0,1258.7678145300392,5.549818856325949e-11,5.2675423700453106e-05,338975.1443876661,3261445.1,0.2613432561610123,1.6372347495717695e-16
104,292118.0,2.9366612,3644010065474127.5,14937.320037154346,3.630961298890689e-10,0.0004820011441914648,450554.5113785916,88255919.71,0.2613432561610123,8.058872361039724e-16
105,163644.0,0.12559204,1805707381307013.5,614.2196085862724,6.4340678749463325e-12,1.0820929545038625e-05,92506.2118078576,11545915.44,0.2613432561610123,6.955281974263932e-17
106,202791.0,1.1198841,2679369228716799.5,7258.476474616139,1.4966118071525443e-10,0.0001829923413416464,358070.59171737224,22885085.62,0.2613432561610123,4.179655748813438e-16
107,258436.0,0.22537354,2549393985054919.5,797.6120782402205,1.5042287940996108e-11,1.4502491677661477e-05,170156.25879701594,964114.75,0.2613432561610123,8.840278957320321e-17
108,373381.0,1.8850968,1319013602231968.5,38935.32038266095,9.403452984399534e-10,0.001242563082309172,657965.277664881,141978254.97,0.2613432561610123,1.4291716149174913e-15
109,310546.0,2.52987,4527271930230854.0,2119.876915625297,5.931059969497442e-11,8.50373032117354e-05,106137.94905043197,8750864.9,0.2613432561610123,5.588067248858624e-16
110,284679.0,1.5529746,818248182967465.6,11231.941356177747,2.583084912604378e-10,0.0003577976929916874,136100.39315447962,37179524.56,0.2613432561610123,1.8979261211041978e-15
111,234912.0,0.14309485,272003854881912.3,364.1353366852522,4.230355978531299e-12,5.037897676046618e-06,8041.331562129998,2452207.7,0.2613432561610123,5.260765516066791e-16
112,272250.0,4.266175,2034580780445273.2,24435.762731796924,7.055298154723951e-10,0.0008892482337554131,336474.10211518174,85067460.72,0.2613432561610123,2.096832448729972e-15
113,333998.0,5.780898,2922683180113398.0,16555.673369331336,3.7230874578076257e-10,0.0004850931998454604,188230.3595570359,92701619.79,0.2613432561610123,1.9779420634212242e-15
114,209490.0,1.6141955,1517997899539859.5,16943.704135526445,4.319741389490841e-10,0.0005224816034698913,406230.74192701513,57014547.2,0.2613432561610123,1.0633713659875946e-15
115,368869.0,4.31148,3389236560140725.5,29691.076483774523,6.823242126294592e-10,0.0008620120004260375,536372.2358245886,158454285.41,0.2613432561610123,1.2721094923574713e-15
116,271515.0,0.29012796,296668198739685.2,963.3415755584197,1.3623312020248662e-11,1.8452675318917864e-05,13930.416902651754,1354492.6,0.2613432561610123,9.77954365289338e-16
117,343374.0,0.71733475,2834339245886109.5,857.9796269487671,1.569705697785605e-11,2.5850301595135633e-05,62022.34680147282,8031840.16,0.2613432561610123,2.530871175852265e-16
118,358502.0,1.5522146,1437140924696098.2,28135.726896122957,5.819223975634697e-10,0.0007555854082555141,538781.4884203095,147571757.09,0.2613432561610123,1.0800712535051046e-15
119,211541.0,0.30981675,591593522118558.9,1884.4798618148118,3.4714967235241513e-11,4.456653127341803e-05,66288.05491286993,2599601.7,0.2613432561610123,5.236986856964111e-16
120,40692.0,0.32357922,1559952343167611.5,6023.087851600207,1.2468991386839037e-10,0.0001726465038261548,601121.182344043,21342305.44,0.2613432561610123,2.07428913721137e-16
