,0,mass
5691,113.45387034000655,21.595919183836767
5692,113.08674406196162,21.625725145029005
5693,112.72130896797015,21.655531106221243
5694,112.35755495588114,21.68533706741348
5695,111.99547199765857,21.71514302860572
5696,111.63505013873667,21.744948989797958
5697,111.27627949738213,21.774754950990197
5698,110.91915026406224,21.804560912182435
5699,110.56365270081984,21.834366873374673
5700,110.20977714065417,21.86417283456691
5701,109.85751398690802,21.89397879575915
5702,109.50685371266103,21.923784756951388
5703,109.15778686012912,21.953590718143627
5704,108.81030404006967,21.983396679335865
5705,108.46439593119277,22.013202640528103
5706,108.12005327957834,22.04300860172034
5707,107.77726689809899,22.07281456291258
5708,107.43602766584844,22.10262052410482
5709,107.096326527576,22.13242648529706
5710,106.75815449312611,22.1622324464893
5711,106.42150263688382,22.192038407681537
5712,106.08636209722555,22.221844368873775
5713,105.75272407597527,22.251650330066013
5714,105.42057983786604,22.28145629125825
5715,105.08992071000687,22.31126225245049
5716,104.76073808135473,22.34106821364273
5717,104.43302340219168,22.370874174834967
5718,104.10676818360741,22.400680136027205
5719,103.78196399698633,22.430486097219443
5720,103.45860247350015,22.46029205841168
5721,103.13667530360507,22.49009801960392
5722,102.81617423654404,22.51990398079616
5723,102.4970910798537,22.549709941988397
5724,102.17941769887628,22.579515903180635
5725,101.86314601627603,22.609321864372873
5726,101.5482680115605,22.63912782556511
5727,101.23477572060632,22.66893378675735
5728,100.92266123518961,22.69873974794959
5729,100.61191670252087,22.728545709141827
5730,100.30253432478452,22.758351670334065
5731,99.99450635868241,22.788157631526303
5732,99.68782511498237,22.81796359271854
5733,99.38248295807047,22.84776955391078
5734,99.07847230550793,22.87757551510302
5735,98.77578562759214,22.907381476295257
5736,98.47441544692194,22.937187437487495
5737,98.17435433796682,22.966993398679733
5738,97.87559492664059,22.996799359871975
5739,97.57812988987885,23.026605321064213
5740,97.2819519552204,23.05641128225645
5741,96.98705390039284,23.08621724344869
5742,96.69342855290205,23.11602320464093
5743,96.40106878962537,23.145829165833167
5744,96.10996753640885,23.175635127025405
5745,95.82011776766811,23.205441088217643
5746,95.53151250599316,23.23524704940988
5747,95.2441448217567,23.26505301060212
5748,94.95800783272641,23.29485897179436
5749,94.6730947036804,23.324664932986597
5750,94.38939864602693,23.354470894178835
5751,94.10691291742697,23.384276855371073
5752,93.8256308214209,23.41408281656331
5753,93.5455457070583,23.44388877775555
5754,93.26665096853128,23.47369473894779
5755,92.98894004481149,23.503500700140027
5756,92.71240641928996,23.533306661332265
